"Step","pious-paper-5 - epoch","pious-paper-5 - epoch__MIN","pious-paper-5 - epoch__MAX","vocal-yogurt-1 - epoch","vocal-yogurt-1 - epoch__MIN","vocal-yogurt-1 - epoch__MAX"
"9209","5","5","5","","",""
"9214","5","5","5","","",""
"9219","5","5","5","","",""
"9224","5","5","5","","",""
"9229","5","5","5","","",""
"9234","5","5","5","","",""
"9239","5","5","5","","",""
"9244","5","5","5","","",""
"9249","5","5","5","","",""
"9254","5","5","5","","",""
"9259","5","5","5","","",""
"9264","5","5","5","","",""
"9269","5","5","5","","",""
"9274","5","5","5","","",""
"9279","5","5","5","","",""
"9284","5","5","5","","",""
"9289","5","5","5","","",""
"9294","5","5","5","","",""
"9299","5","5","5","","",""
"9304","5","5","5","","",""
"9309","5","5","5","","",""
"9314","5","5","5","","",""
"9319","5","5","5","","",""
"9324","5","5","5","","",""
"9329","5","5","5","","",""
"9334","5","5","5","","",""
"9339","5","5","5","","",""
"9344","5","5","5","","",""
"9349","5","5","5","","",""
"9354","5","5","5","","",""
"9359","5","5","5","","",""
"9364","5","5","5","","",""
"9369","5","5","5","","",""
"9374","5","5","5","","",""
"9379","5","5","5","","",""
"9384","5","5","5","","",""
"9389","5","5","5","","",""
"9394","6","6","6","","",""
"9399","6","6","6","","",""
"9404","6","6","6","","",""
"9409","6","6","6","","",""
"9414","6","6","6","","",""
"9419","6","6","6","","",""
"9424","6","6","6","","",""
"9429","6","6","6","","",""
"9434","6","6","6","","",""
"9439","6","6","6","","",""
"9444","6","6","6","","",""
"9449","6","6","6","","",""
"9454","6","6","6","","",""
"9459","6","6","6","","",""
"9464","6","6","6","","",""
"9469","6","6","6","","",""
"9474","6","6","6","","",""
"9479","6","6","6","","",""
"9484","6","6","6","","",""
"9489","6","6","6","","",""
"9494","6","6","6","","",""
"9499","6","6","6","","",""
"9504","6","6","6","","",""
"9509","6","6","6","","",""
"9514","6","6","6","","",""
"9519","6","6","6","","",""
"9524","6","6","6","","",""
"9529","6","6","6","","",""
"9534","6","6","6","","",""
"9539","6","6","6","","",""
"9544","6","6","6","","",""
"9549","6","6","6","","",""
"9554","6","6","6","","",""
"9559","6","6","6","","",""
"9564","6","6","6","","",""
"9569","6","6","6","","",""
"9574","6","6","6","","",""
"9579","6","6","6","","",""
"9584","6","6","6","","",""
"9589","6","6","6","","",""
"9594","6","6","6","","",""
"9599","6","6","6","","",""
"9604","6","6","6","","",""
"9609","6","6","6","","",""
"9614","6","6","6","","",""
"9619","6","6","6","","",""
"9624","6","6","6","","",""
"9629","6","6","6","","",""
"9634","6","6","6","","",""
"9639","6","6","6","","",""
"9644","6","6","6","","",""
"9649","6","6","6","","",""
"9654","6","6","6","","",""
"9659","6","6","6","","",""
"9664","6","6","6","","",""
"9669","6","6","6","","",""
"9674","6","6","6","","",""
"9679","6","6","6","","",""
"9684","6","6","6","","",""
"9689","6","6","6","","",""
"9694","6","6","6","","",""
"9699","6","6","6","","",""
"9704","6","6","6","","",""
"9709","6","6","6","","",""
"9714","6","6","6","","",""
"9719","6","6","6","","",""
"9724","6","6","6","","",""
"9729","6","6","6","","",""
"9734","6","6","6","","",""
"9739","6","6","6","","",""
"9744","6","6","6","","",""
"9749","6","6","6","","",""
"9754","6","6","6","","",""
"9759","6","6","6","","",""
"9764","6","6","6","","",""
"9769","6","6","6","","",""
"9774","6","6","6","","",""
"9779","6","6","6","","",""
"9784","6","6","6","","",""
"9789","6","6","6","","",""
"9794","6","6","6","","",""
"9799","6","6","6","","",""
"9804","6","6","6","","",""
"9809","6","6","6","","",""
"9814","6","6","6","","",""
"9819","6","6","6","","",""
"9824","6","6","6","","",""
"9829","6","6","6","","",""
"9834","6","6","6","","",""
"9839","6","6","6","","",""
"9844","6","6","6","","",""
"9849","6","6","6","","",""
"9854","6","6","6","","",""
"9859","6","6","6","","",""
"9864","6","6","6","","",""
"9869","6","6","6","","",""
"9874","6","6","6","","",""
"9879","6","6","6","","",""
"9884","6","6","6","","",""
"9889","6","6","6","","",""
"9894","6","6","6","","",""
"9899","6","6","6","","",""
"9904","6","6","6","","",""
"9909","6","6","6","","",""
"9914","6","6","6","","",""
"9919","6","6","6","","",""
"9924","6","6","6","","",""
"9929","6","6","6","","",""
"9934","6","6","6","","",""
"9939","6","6","6","","",""
"9944","6","6","6","","",""
"9949","6","6","6","","",""
"9954","6","6","6","","",""
"9959","6","6","6","","",""
"9964","6","6","6","","",""
"9969","6","6","6","","",""
"9974","6","6","6","","",""
"9979","6","6","6","","",""
"9984","6","6","6","","",""
"9989","6","6","6","","",""
"9994","6","6","6","","",""
"9999","6","6","6","","",""
"10004","6","6","6","","",""
"10009","6","6","6","","",""
"10014","6","6","6","","",""
"10019","6","6","6","","",""
"10024","6","6","6","","",""
"10029","6","6","6","","",""
"10034","6","6","6","","",""
"10039","6","6","6","","",""
"10044","6","6","6","","",""
"10049","6","6","6","","",""
"10054","6","6","6","","",""
"10059","6","6","6","","",""
"10064","6","6","6","","",""
"10069","6","6","6","","",""
"10074","6","6","6","","",""
"10079","6","6","6","","",""
"10084","6","6","6","","",""
"10089","6","6","6","","",""
"10094","6","6","6","","",""
"10099","6","6","6","","",""
"10104","6","6","6","","",""
"10109","6","6","6","","",""
"10114","6","6","6","","",""
"10119","6","6","6","","",""
"10124","6","6","6","","",""
"10129","6","6","6","","",""
"10134","6","6","6","","",""
"10139","6","6","6","","",""
"10144","6","6","6","","",""
"10149","6","6","6","","",""
"10154","6","6","6","","",""
"10159","6","6","6","","",""
"10164","6","6","6","","",""
"10169","6","6","6","","",""
"10174","6","6","6","","",""
"10179","6","6","6","","",""
"10184","6","6","6","","",""
"10189","6","6","6","","",""
"10194","6","6","6","","",""
"10199","6","6","6","","",""
"10204","6","6","6","","",""
"10209","6","6","6","","",""
"10214","6","6","6","","",""
"10219","6","6","6","","",""
"10224","6","6","6","","",""
"10229","6","6","6","","",""
"10234","6","6","6","","",""
"10239","6","6","6","","",""
"10244","6","6","6","","",""
"10249","6","6","6","","",""
"10254","6","6","6","","",""
"10259","6","6","6","","",""
"10264","6","6","6","","",""
"10269","6","6","6","","",""
"10274","6","6","6","","",""
"10279","6","6","6","","",""
"10284","6","6","6","","",""
"10289","6","6","6","","",""
"10294","6","6","6","","",""
"10299","6","6","6","","",""
"10304","6","6","6","","",""
"10309","6","6","6","","",""
"10314","6","6","6","","",""
"10319","6","6","6","","",""
"10324","6","6","6","","",""
"10329","6","6","6","","",""
"10334","6","6","6","","",""
"10339","6","6","6","","",""
"10344","6","6","6","","",""
"10349","6","6","6","","",""
"10354","6","6","6","","",""
"10359","6","6","6","","",""
"10364","6","6","6","","",""
"10369","6","6","6","","",""
"10374","6","6","6","","",""
"10379","6","6","6","","",""
"10384","6","6","6","","",""
"10389","6","6","6","","",""
"10394","6","6","6","","",""
"10399","6","6","6","","",""
"10404","6","6","6","","",""
"10409","6","6","6","","",""
"10414","6","6","6","","",""
"10419","6","6","6","","",""
"10424","6","6","6","","",""
"10429","6","6","6","","",""
"10434","6","6","6","","",""
"10439","6","6","6","","",""
"10444","6","6","6","","",""
"10449","6","6","6","","",""
"10454","6","6","6","","",""
"10459","6","6","6","","",""
"10464","6","6","6","","",""
"10469","6","6","6","","",""
"10474","6","6","6","","",""
"10479","6","6","6","","",""
"10484","6","6","6","","",""
"10489","6","6","6","","",""
"10494","6","6","6","","",""
"10499","6","6","6","","",""
"10504","6","6","6","","",""
"10509","6","6","6","","",""
"10514","6","6","6","","",""
"10519","6","6","6","","",""
"10524","6","6","6","","",""
"10529","6","6","6","","",""
"10534","6","6","6","","",""
"10539","6","6","6","","",""
"10544","6","6","6","","",""
"10549","6","6","6","","",""
"10554","6","6","6","","",""
"10559","6","6","6","","",""
"10564","6","6","6","","",""
"10569","6","6","6","","",""
"10574","6","6","6","","",""
"10579","6","6","6","","",""
"10584","6","6","6","","",""
"10589","6","6","6","","",""
"10594","6","6","6","","",""
"10599","6","6","6","","",""
"10604","6","6","6","","",""
"10609","6","6","6","","",""
"10614","6","6","6","","",""
"10619","6","6","6","","",""
"10624","6","6","6","","",""
"10629","6","6","6","","",""
"10634","6","6","6","","",""
"10639","6","6","6","","",""
"10644","6","6","6","","",""
"10649","6","6","6","","",""
"10654","6","6","6","","",""
"10659","6","6","6","","",""
"10664","6","6","6","","",""
"10669","6","6","6","","",""
"10674","6","6","6","","",""
"10679","6","6","6","","",""
"10684","6","6","6","","",""
"10689","6","6","6","","",""
"10694","6","6","6","","",""
"10699","6","6","6","","",""
"10704","6","6","6","","",""
"10709","6","6","6","","",""
"10714","6","6","6","","",""
"10719","6","6","6","","",""
"10724","6","6","6","","",""
"10729","6","6","6","","",""
"10734","6","6","6","","",""
"10739","6","6","6","","",""
"10744","6","6","6","","",""
"10749","6","6","6","","",""
"10754","6","6","6","","",""
"10759","6","6","6","","",""
"10764","6","6","6","","",""
"10769","6","6","6","","",""
"10774","6","6","6","","",""
"10779","6","6","6","","",""
"10784","6","6","6","","",""
"10789","6","6","6","","",""
"10794","6","6","6","","",""
"10799","6","6","6","","",""
"10804","6","6","6","","",""
"10809","6","6","6","","",""
"10814","6","6","6","","",""
"10819","6","6","6","","",""
"10824","6","6","6","","",""
"10829","6","6","6","","",""
"10834","6","6","6","","",""
"10839","6","6","6","","",""
"10844","6","6","6","","",""
"10849","6","6","6","","",""
"10854","6","6","6","","",""
"10859","6","6","6","","",""
"10864","6","6","6","","",""
"10869","6","6","6","","",""
"10874","6","6","6","","",""
"10879","6","6","6","","",""
"10884","6","6","6","","",""
"10889","6","6","6","","",""
"10894","6","6","6","","",""
"10899","6","6","6","","",""
"10904","6","6","6","","",""
"10909","6","6","6","","",""
"10914","6","6","6","","",""
"10919","6","6","6","","",""
"10924","6","6","6","","",""
"10929","6","6","6","","",""
"10934","6","6","6","","",""
"10939","6","6","6","","",""
"10944","6","6","6","","",""
"10949","6","6","6","","",""
"10954","6","6","6","","",""
"10959","7","7","7","","",""
"10964","7","7","7","","",""
"10969","7","7","7","","",""
"10974","7","7","7","","",""
"10979","7","7","7","","",""
"10984","7","7","7","","",""
"10989","7","7","7","","",""
"10994","7","7","7","","",""
"10999","7","7","7","","",""
"11004","7","7","7","","",""
"11009","7","7","7","","",""
"11014","7","7","7","","",""
"11019","7","7","7","","",""
"11024","7","7","7","","",""
"11029","7","7","7","","",""
"11034","7","7","7","","",""
"11039","7","7","7","","",""
"11044","7","7","7","","",""
"11049","7","7","7","","",""
"11054","7","7","7","","",""
"11059","7","7","7","","",""
"11064","7","7","7","","",""
"11069","7","7","7","","",""
"11074","7","7","7","","",""
"11079","7","7","7","","",""
"11084","7","7","7","","",""
"11089","7","7","7","","",""
"11094","7","7","7","","",""
"11099","7","7","7","","",""
"11104","7","7","7","","",""
"11109","7","7","7","","",""
"11114","7","7","7","","",""
"11119","7","7","7","","",""
"11124","7","7","7","","",""
"11129","7","7","7","","",""
"11134","7","7","7","","",""
"11139","7","7","7","","",""
"11144","7","7","7","","",""
"11149","7","7","7","","",""
"11154","7","7","7","","",""
"11159","7","7","7","","",""
"11164","7","7","7","","",""
"11169","7","7","7","","",""
"11174","7","7","7","","",""
"11179","7","7","7","","",""
"11184","7","7","7","","",""
"11189","7","7","7","","",""
"11194","7","7","7","","",""
"11199","7","7","7","","",""
"11204","7","7","7","","",""
"11209","7","7","7","","",""
"11214","7","7","7","","",""
"11219","7","7","7","","",""
"11224","7","7","7","","",""
"11229","7","7","7","","",""
"11234","7","7","7","","",""
"11239","7","7","7","","",""
"11244","7","7","7","","",""
"11249","7","7","7","","",""
"11254","7","7","7","","",""
"11259","7","7","7","","",""
"11264","7","7","7","","",""
"11269","7","7","7","","",""
"11274","7","7","7","","",""
"11279","7","7","7","","",""
"11284","7","7","7","","",""
"11289","7","7","7","","",""
"11294","7","7","7","","",""
"11299","7","7","7","","",""
"11304","7","7","7","","",""
"11309","7","7","7","","",""
"11314","7","7","7","","",""
"11319","7","7","7","","",""
"11324","7","7","7","","",""
"11329","7","7","7","","",""
"11334","7","7","7","","",""
"11339","7","7","7","","",""
"11344","7","7","7","","",""
"11349","7","7","7","","",""
"11354","7","7","7","","",""
"11359","7","7","7","","",""
"11364","7","7","7","","",""
"11369","7","7","7","","",""
"11374","7","7","7","","",""
"11379","7","7","7","","",""
"11384","7","7","7","","",""
"11389","7","7","7","","",""
"11394","7","7","7","","",""
"11399","7","7","7","","",""
"11404","7","7","7","","",""
"11409","7","7","7","","",""
"11414","7","7","7","","",""
"11419","7","7","7","","",""
"11424","7","7","7","","",""
"11429","7","7","7","","",""
"11434","7","7","7","","",""
"11439","7","7","7","","",""
"11444","7","7","7","","",""
"11449","7","7","7","","",""
"11454","7","7","7","","",""
"11459","7","7","7","","",""
"11464","7","7","7","","",""
"11469","7","7","7","","",""
"11474","7","7","7","","",""
"11479","7","7","7","","",""
"11484","7","7","7","","",""
"11489","7","7","7","","",""
"11494","7","7","7","","",""
"11499","7","7","7","","",""
"11504","7","7","7","","",""
"11509","7","7","7","","",""
"11514","7","7","7","","",""
"11519","7","7","7","","",""
"11524","7","7","7","","",""
"11529","7","7","7","","",""
"11534","7","7","7","","",""
"11539","7","7","7","","",""
"11544","7","7","7","","",""
"11549","7","7","7","","",""
"11554","7","7","7","","",""
"11559","7","7","7","","",""
"11564","7","7","7","","",""
"11569","7","7","7","","",""
"11574","7","7","7","","",""
"11579","7","7","7","","",""
"11584","7","7","7","","",""
"11589","7","7","7","","",""
"11594","7","7","7","","",""
"11599","7","7","7","","",""
"11604","7","7","7","","",""
"11609","7","7","7","","",""
"11614","7","7","7","","",""
"11619","7","7","7","","",""
"11624","7","7","7","","",""
"11629","7","7","7","","",""
"11634","7","7","7","","",""
"11639","7","7","7","","",""
"11644","7","7","7","","",""
"11649","7","7","7","","",""
"11654","7","7","7","","",""
"11659","7","7","7","","",""
"11664","7","7","7","","",""
"11669","7","7","7","","",""
"11674","7","7","7","","",""
"11679","7","7","7","","",""
"11684","7","7","7","","",""
"11689","7","7","7","","",""
"11694","7","7","7","","",""
"11699","7","7","7","","",""
"11704","7","7","7","","",""
"11709","7","7","7","","",""
"11714","7","7","7","","",""
"11719","7","7","7","","",""
"11724","7","7","7","","",""
"11729","7","7","7","","",""
"11734","7","7","7","","",""
"11739","7","7","7","","",""
"11744","7","7","7","","",""
"11749","7","7","7","","",""
"11754","7","7","7","","",""
"11759","7","7","7","","",""
"11764","7","7","7","","",""
"11769","7","7","7","","",""
"11774","7","7","7","","",""
"11779","7","7","7","","",""
"11784","7","7","7","","",""
"11789","7","7","7","","",""
"11794","7","7","7","","",""
"11799","7","7","7","","",""
"11804","7","7","7","","",""
"11809","7","7","7","","",""
"11814","7","7","7","","",""
"11819","7","7","7","","",""
"11824","7","7","7","","",""
"11829","7","7","7","","",""
"11834","7","7","7","","",""
"11839","7","7","7","","",""
"11844","7","7","7","","",""
"11849","7","7","7","","",""
"11854","7","7","7","","",""
"11859","7","7","7","","",""
"11864","7","7","7","","",""
"11869","7","7","7","","",""
"11874","7","7","7","","",""
"11879","7","7","7","","",""
"11884","7","7","7","","",""
"11889","7","7","7","","",""
"11894","7","7","7","","",""
"11899","7","7","7","","",""
"11904","7","7","7","","",""
"11909","7","7","7","","",""
"11914","7","7","7","","",""
"11919","7","7","7","","",""
"11924","7","7","7","","",""
"11929","7","7","7","","",""
"11934","7","7","7","","",""
"11939","7","7","7","","",""
"11944","7","7","7","","",""
"11949","7","7","7","","",""
"11954","7","7","7","","",""
"11959","7","7","7","","",""
"11964","7","7","7","","",""
"11969","7","7","7","","",""
"11974","7","7","7","","",""
"11979","7","7","7","","",""
"11984","7","7","7","","",""
"11989","7","7","7","","",""
"11994","7","7","7","","",""
"11999","7","7","7","","",""
"12004","7","7","7","","",""
"12009","7","7","7","","",""
"12014","7","7","7","","",""
"12019","7","7","7","","",""
"12024","7","7","7","","",""
"12029","7","7","7","","",""
"12034","7","7","7","","",""
"12039","7","7","7","","",""
"12044","7","7","7","","",""
"12049","7","7","7","","",""
"12054","7","7","7","","",""
"12059","7","7","7","","",""
"12064","7","7","7","","",""
"12069","7","7","7","","",""
"12074","7","7","7","","",""
"12079","7","7","7","","",""
"12084","7","7","7","","",""
"12089","7","7","7","","",""
"12094","7","7","7","","",""
"12099","7","7","7","","",""
"12104","7","7","7","","",""
"12109","7","7","7","","",""
"12114","7","7","7","","",""
"12119","7","7","7","","",""
"12124","7","7","7","","",""
"12129","7","7","7","","",""
"12134","7","7","7","","",""
"12139","7","7","7","","",""
"12144","7","7","7","","",""
"12149","7","7","7","","",""
"12154","7","7","7","","",""
"12159","7","7","7","","",""
"12164","7","7","7","","",""
"12169","7","7","7","","",""
"12174","7","7","7","","",""
"12179","7","7","7","","",""
"12184","7","7","7","","",""
"12189","7","7","7","","",""
"12194","7","7","7","","",""
"12199","7","7","7","","",""
"12204","7","7","7","","",""
"12209","7","7","7","","",""
"12214","7","7","7","","",""
"12219","7","7","7","","",""
"12224","7","7","7","","",""
"12229","7","7","7","","",""
"12234","7","7","7","","",""
"12239","7","7","7","","",""
"12244","7","7","7","","",""
"12249","7","7","7","","",""
"12254","7","7","7","","",""
"12259","7","7","7","","",""
"12264","7","7","7","","",""
"12269","7","7","7","","",""
"12274","7","7","7","","",""
"12279","7","7","7","","",""
"12284","7","7","7","","",""
"12289","7","7","7","","",""
"12294","7","7","7","","",""
"12299","7","7","7","","",""
"12304","7","7","7","","",""
"12309","7","7","7","","",""
"12314","7","7","7","","",""
"12319","7","7","7","","",""
"12324","7","7","7","","",""
"12329","7","7","7","","",""
"12334","7","7","7","","",""
"12339","7","7","7","","",""
"12344","7","7","7","","",""
"12349","7","7","7","","",""
"12354","7","7","7","","",""
"12359","7","7","7","","",""
"12364","7","7","7","","",""
"12369","7","7","7","","",""
"12374","7","7","7","","",""
"12379","7","7","7","","",""
"12384","7","7","7","","",""
"12389","7","7","7","","",""
"12394","7","7","7","","",""
"12399","7","7","7","","",""
"12404","7","7","7","","",""
"12409","7","7","7","","",""
"12414","7","7","7","","",""
"12419","7","7","7","","",""
"12424","7","7","7","","",""
"12429","7","7","7","","",""
"12434","7","7","7","","",""
"12439","7","7","7","","",""
"12444","7","7","7","","",""
"12449","7","7","7","","",""
"12454","7","7","7","","",""
"12459","7","7","7","","",""
"12464","7","7","7","","",""
"12469","7","7","7","","",""
"12474","7","7","7","","",""
"12479","7","7","7","","",""
"12484","7","7","7","","",""
"12489","7","7","7","","",""
"12494","7","7","7","","",""
"12499","7","7","7","","",""
"12504","7","7","7","","",""
"12509","7","7","7","","",""
"12514","7","7","7","","",""
"12519","7","7","7","","",""
"12524","8","8","8","","",""
"12529","8","8","8","","",""
"12534","8","8","8","","",""
"12539","8","8","8","","",""
"12544","8","8","8","","",""
"12549","8","8","8","","",""
"12554","8","8","8","","",""
"12559","8","8","8","","",""
"12564","8","8","8","","",""
"12569","8","8","8","","",""
"12574","8","8","8","","",""
"12579","8","8","8","","",""
"12584","8","8","8","","",""
"12589","8","8","8","","",""
"12594","8","8","8","","",""
"12599","8","8","8","","",""
"12604","8","8","8","","",""
"12609","8","8","8","","",""
"12614","8","8","8","","",""
"12619","8","8","8","","",""
"12624","8","8","8","","",""
"12629","8","8","8","","",""
"12634","8","8","8","","",""
"12639","8","8","8","","",""
"12644","8","8","8","","",""
"12649","8","8","8","","",""
"12654","8","8","8","","",""
"12659","8","8","8","","",""
"12664","8","8","8","","",""
"12669","8","8","8","","",""
"12674","8","8","8","","",""
"12679","8","8","8","","",""
"12684","8","8","8","","",""
"12689","8","8","8","","",""
"12694","8","8","8","","",""
"12699","8","8","8","","",""
"12704","8","8","8","","",""
"12709","8","8","8","","",""
"12714","8","8","8","","",""
"12719","8","8","8","","",""
"12724","8","8","8","","",""
"12729","8","8","8","","",""
"12734","8","8","8","","",""
"12739","8","8","8","","",""
"12744","8","8","8","","",""
"12749","8","8","8","","",""
"12754","8","8","8","","",""
"12759","8","8","8","","",""
"12764","8","8","8","","",""
"12769","8","8","8","","",""
"12774","8","8","8","","",""
"12779","8","8","8","","",""
"12784","8","8","8","","",""
"12789","8","8","8","","",""
"12794","8","8","8","","",""
"12799","8","8","8","","",""
"12804","8","8","8","","",""
"12809","8","8","8","","",""
"12814","8","8","8","","",""
"12819","8","8","8","","",""
"12824","8","8","8","","",""
"12829","8","8","8","","",""
"12834","8","8","8","","",""
"12839","8","8","8","","",""
"12844","8","8","8","","",""
"12849","8","8","8","","",""
"12854","8","8","8","","",""
"12859","8","8","8","","",""
"12864","8","8","8","","",""
"12869","8","8","8","","",""
"12874","8","8","8","","",""
"12879","8","8","8","","",""
"12884","8","8","8","","",""
"12889","8","8","8","","",""
"12894","8","8","8","","",""
"12899","8","8","8","","",""
"12904","8","8","8","","",""
"12909","8","8","8","","",""
"12914","8","8","8","","",""
"12919","8","8","8","","",""
"12924","8","8","8","","",""
"12929","8","8","8","","",""
"12934","8","8","8","","",""
"12939","8","8","8","","",""
"12944","8","8","8","","",""
"12949","8","8","8","","",""
"12954","8","8","8","","",""
"12959","8","8","8","","",""
"12964","8","8","8","","",""
"12969","8","8","8","","",""
"12974","8","8","8","","",""
"12979","8","8","8","","",""
"12984","8","8","8","","",""
"12989","8","8","8","","",""
"12994","8","8","8","","",""
"12999","8","8","8","","",""
"13004","8","8","8","","",""
"13009","8","8","8","","",""
"13014","8","8","8","","",""
"13019","8","8","8","","",""
"13024","8","8","8","","",""
"13029","8","8","8","","",""
"13034","8","8","8","","",""
"13039","8","8","8","","",""
"13044","8","8","8","","",""
"13049","8","8","8","","",""
"13054","8","8","8","","",""
"13059","8","8","8","","",""
"13064","8","8","8","","",""
"13069","8","8","8","","",""
"13074","8","8","8","","",""
"13079","8","8","8","","",""
"13084","8","8","8","","",""
"13089","8","8","8","","",""
"13094","8","8","8","","",""
"13099","8","8","8","","",""
"13104","8","8","8","","",""
"13109","8","8","8","","",""
"13114","8","8","8","","",""
"13119","8","8","8","","",""
"13124","8","8","8","","",""
"13129","8","8","8","","",""
"13134","8","8","8","","",""
"13139","8","8","8","","",""
"13144","8","8","8","","",""
"13149","8","8","8","","",""
"13154","8","8","8","","",""
"13159","8","8","8","","",""
"13164","8","8","8","","",""
"13169","8","8","8","","",""
"13174","8","8","8","","",""
"13179","8","8","8","","",""
"13184","8","8","8","","",""
"13189","8","8","8","","",""
"13194","8","8","8","","",""
"13199","8","8","8","","",""
"13204","8","8","8","","",""
"13209","8","8","8","","",""
"13214","8","8","8","","",""
"13219","8","8","8","","",""
"13224","8","8","8","","",""
"13229","8","8","8","","",""
"13234","8","8","8","","",""
"13239","8","8","8","","",""
"13244","8","8","8","","",""
"13249","8","8","8","","",""
"13254","8","8","8","","",""
"13259","8","8","8","","",""
"13264","8","8","8","","",""
"13269","8","8","8","","",""
"13274","8","8","8","","",""
"13279","8","8","8","","",""
"13284","8","8","8","","",""
"13289","8","8","8","","",""
"13294","8","8","8","","",""
"13299","8","8","8","","",""
"13304","8","8","8","","",""
"13309","8","8","8","","",""
"13314","8","8","8","","",""
"13319","8","8","8","","",""
"13324","8","8","8","","",""
"13329","8","8","8","","",""
"13334","8","8","8","","",""
"13339","8","8","8","","",""
"13344","8","8","8","","",""
"13349","8","8","8","","",""
"13354","8","8","8","","",""
"13359","8","8","8","","",""
"13364","8","8","8","","",""
"13369","8","8","8","","",""
"13374","8","8","8","","",""
"13379","8","8","8","","",""
"13384","8","8","8","","",""
"13389","8","8","8","","",""
"13394","8","8","8","","",""
"13399","8","8","8","","",""
"13404","8","8","8","","",""
"13409","8","8","8","","",""
"13414","8","8","8","","",""
"13419","8","8","8","","",""
"13424","8","8","8","","",""
"13429","8","8","8","","",""
"13434","8","8","8","","",""
"13439","8","8","8","","",""
"13444","8","8","8","","",""
"13449","8","8","8","","",""
"13454","8","8","8","","",""
"13459","8","8","8","","",""
"13464","8","8","8","","",""
"13469","8","8","8","","",""
"13474","8","8","8","","",""
"13479","8","8","8","","",""
"13484","8","8","8","","",""
"13489","8","8","8","","",""
"13494","8","8","8","","",""
"13499","8","8","8","","",""
"13504","8","8","8","","",""
"13509","8","8","8","","",""
"13514","8","8","8","","",""
"13519","8","8","8","","",""
"13524","8","8","8","","",""
"13529","8","8","8","","",""
"13534","8","8","8","","",""
"13539","8","8","8","","",""
"13544","8","8","8","","",""
"13549","8","8","8","","",""
"13554","8","8","8","","",""
"13559","8","8","8","","",""
"13564","8","8","8","","",""
"13569","8","8","8","","",""
"13574","8","8","8","","",""
"13579","8","8","8","","",""
"13584","8","8","8","","",""
"13589","8","8","8","","",""
"13594","8","8","8","","",""
"13599","8","8","8","","",""
"13604","8","8","8","","",""
"13609","8","8","8","","",""
"13614","8","8","8","","",""
"13619","8","8","8","","",""
"13624","8","8","8","","",""
"13629","8","8","8","","",""
"13634","8","8","8","","",""
"13639","8","8","8","","",""
"13644","8","8","8","","",""
"13649","8","8","8","","",""
"13654","8","8","8","","",""
"13659","8","8","8","","",""
"13664","8","8","8","","",""
"13669","8","8","8","","",""
"13674","8","8","8","","",""
"13679","8","8","8","","",""
"13684","8","8","8","","",""
"13689","8","8","8","","",""
"13694","8","8","8","","",""
"13699","8","8","8","","",""
"13704","8","8","8","","",""
"13709","8","8","8","","",""
"13714","8","8","8","","",""
"13719","8","8","8","","",""
"13724","8","8","8","","",""
"13729","8","8","8","","",""
"13734","8","8","8","","",""
"13739","8","8","8","","",""
"13744","8","8","8","","",""
"13749","8","8","8","","",""
"13754","8","8","8","","",""
"13759","8","8","8","","",""
"13764","8","8","8","","",""
"13769","8","8","8","","",""
"13774","8","8","8","","",""
"13779","8","8","8","","",""
"13784","8","8","8","","",""
"13789","8","8","8","","",""
"13794","8","8","8","","",""
"13799","8","8","8","","",""
"13804","8","8","8","","",""
"13809","8","8","8","","",""
"13814","8","8","8","","",""
"13819","8","8","8","","",""
"13824","8","8","8","","",""
"13829","8","8","8","","",""
"13834","8","8","8","","",""
"13839","8","8","8","","",""
"13844","8","8","8","","",""
"13849","8","8","8","","",""
"13854","8","8","8","","",""
"13859","8","8","8","","",""
"13864","8","8","8","","",""
"13869","8","8","8","","",""
"13874","8","8","8","","",""
"13879","8","8","8","","",""
"13884","8","8","8","","",""
"13889","8","8","8","","",""
"13894","8","8","8","","",""
"13899","8","8","8","","",""
"13904","8","8","8","","",""
"13909","8","8","8","","",""
"13914","8","8","8","","",""
"13919","8","8","8","","",""
"13924","8","8","8","","",""
"13929","8","8","8","","",""
"13934","8","8","8","","",""
"13939","8","8","8","","",""
"13944","8","8","8","","",""
"13949","8","8","8","","",""
"13954","8","8","8","","",""
"13959","8","8","8","","",""
"13964","8","8","8","","",""
"13969","8","8","8","","",""
"13974","8","8","8","","",""
"13979","8","8","8","","",""
"13984","8","8","8","","",""
"13989","8","8","8","","",""
"13994","8","8","8","","",""
"13999","8","8","8","","",""
"14004","8","8","8","","",""
"14009","8","8","8","","",""
"14014","8","8","8","","",""
"14019","8","8","8","","",""
"14024","8","8","8","","",""
"14029","8","8","8","","",""
"14034","8","8","8","","",""
"14039","8","8","8","","",""
"14044","8","8","8","","",""
"14049","8","8","8","","",""
"14054","8","8","8","","",""
"14059","8","8","8","","",""
"14064","8","8","8","","",""
"14069","8","8","8","","",""
"14074","8","8","8","","",""
"14079","8","8","8","","",""
"14084","8","8","8","","",""
"14089","9","9","9","","",""
"14094","9","9","9","","",""
"14099","9","9","9","","",""
"14104","9","9","9","","",""
"14109","9","9","9","","",""
"14114","9","9","9","","",""
"14119","9","9","9","","",""
"14124","9","9","9","","",""
"14129","9","9","9","","",""
"14134","9","9","9","","",""
"14139","9","9","9","","",""
"14144","9","9","9","","",""
"14149","9","9","9","","",""
"14154","9","9","9","","",""
"14159","9","9","9","","",""
"14164","9","9","9","","",""
